paper_id,title,pmid,doi,matched_pis,matched_centers,collection_route,year,paper_status,abstract_length,dataset_scan_status,resource_scan_status
pmid-39431710,[New guidelines covering the whole spectrum of the acute coronary syndrome].,39431710,,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,272,pending,pending
pmid-39430698,Data protection concerns are a statistically significant reason for refusal: Exploratory study of the patient perspective on telemedicine services based on 735 gynecological surgery patients.,39430698,10.1177/20552076241287063,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1997,pending,pending
pmid-39423215,A transposable element prevents severe hemophilia B and provides insights into the evolution of new- and old world primates.,39423215,10.1371/journal.pone.0312303,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,940,pending,pending
pmid-39418999,Putting proteins in context.,39418999,10.1016/j.cels.2024.09.009,Trey Ideker,HPMI,pi_author_backlog,2024,metadata_ingested,398,pending,pending
pmid-39401149,"A dose-adjusted, open-label, pilot study of the safety, tolerability, and pharmacokinetics of STC3141 in critically ill patients with sepsis.",39401149,10.1002/prp2.70015,Ryan McNamara,CViSB,pi_author_backlog,2024,metadata_ingested,1646,pending,pending
pmid-39391249,Molecular genetic characterization of myeloid neoplasms with idic(X)(q13) and i(X)(q10).,39391249,10.3389/fonc.2024.1428984,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,1582,pending,pending
pmid-39384042,Cellular NS1-BP protein interacts with the mRNA export receptor NXF1 to mediate nuclear export of influenza virus M mRNAs.,39384042,10.1016/j.jbc.2024.107871,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,1463,pending,pending
pmid-39376996,Inhibition of SARS-CoV-2 growth in the lungs of mice by a peptide-conjugated morpholino oligomer targeting viral RNA.,39376996,10.1016/j.omtn.2024.102331,Adolfo Garcia-Sastre;Sumit Chanda;Michael Schotsaert,SYBIL,pi_author_backlog,2024,metadata_ingested,1417,pending,pending
pmid-39368077,"Specific phobias in children with moderate to severe intellectual disabilities: SPIRIT, an adaptation and feasibility study.",39368077,10.3310/LRWD7852,Ryan McNamara,CViSB,pi_author_backlog,2024,metadata_ingested,3236,pending,pending
pmid-39349602,Making fluorescence-based integrative structures and associated kinetic information accessible.,39349602,10.1038/s41592-024-02428-x,Andrej Sali,HPMI,pi_author_backlog,2024,metadata_ingested,0,pending,pending
pmid-39348730,AI-induced hyper-learning in humans.,39348730,10.1016/j.copsyc.2024.101900,Michael Glickman,HPMI,pi_author_backlog,2024,metadata_ingested,821,pending,pending
pmid-39324493,RUNX1::MIR99AHG Chimera in Acute Myeloid Leukemia.,39324493,10.1002/gcc.23272,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,1047,pending,pending
pmid-39305274,A feasibility study of a participatory designed program for preventing cardiovascular disease in mentally vulnerable patients.,39305274,10.1080/08039488.2024.2402241,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,1659,pending,pending
pmid-39303028,Prediction of immunotherapy response using mutations to cancer protein assemblies.,39303028,10.1126/sciadv.ado9746,Trey Ideker,HPMI,pi_author_backlog,2024,metadata_ingested,1169,pending,pending
pmid-39302905,New compact micro-hole zone catheter enables women to achieve effective bladder emptying without flow-stops.,39302905,10.12968/bjon.2024.0212,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,1684,pending,pending
pmid-39300090,Sequential immunization with chimeric hemagglutinin ΔNS1 attenuated influenza vaccines induces broad humoral and cellular immunity.,39300090,10.1038/s41541-024-00952-7,Adolfo Garcia-Sastre;Michael Schotsaert,SYBIL,pi_author_backlog,2024,metadata_ingested,1768,pending,pending
pmid-39292070,Intracellular lipid droplets are exploited by Junín virus in a nucleoprotein-dependent process.,39292070,10.1242/jcs.261745,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1138,pending,pending
pmid-39289508,Silencing the transcriptionally active HIV reservoir to improve treatment outcomes.,39289508,10.1038/s41564-024-01816-5,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,296,pending,pending
pmid-39288821,A Retrospective Study Evaluating the Outcomes of Conventionally Fractionated Radiation Therapy as a Treatment for Infiltrative Lipomas in Twenty-One Dogs.,39288821,10.1111/vco.13001,Alan Hauser,SCRIPT,pi_author_backlog,2024,metadata_ingested,1599,pending,pending
pmid-39285260,Sulfated glycosaminoglycans are host epithelial cell targets of the Candida albicans toxin candidalysin.,39285260,10.1038/s41564-024-01794-8,Michael Yeaman,UCLA-Persistent-BSI,pi_author_backlog,2024,metadata_ingested,1133,pending,pending
pmid-39283916,Generation of antigen-specific memory CD4 T cells by heterologous immunization enhances the magnitude of the germinal center response upon influenza infection.,39283916,10.1371/journal.ppat.1011639,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,1968,pending,pending
pmid-39282303,Structure and inhibition mechanisms of Mycobacterium tuberculosis essential transporter efflux protein A.,39282303,10.1101/2024.09.04.611325,Andrej Sali,HPMI,pi_author_backlog,2024,metadata_ingested,1744,pending,pending
pmid-39276974,Machine Learning-Based Prediction of Chronic Shunt-Dependent Hydrocephalus After Spontaneous Subarachnoid Hemorrhage.,39276974,10.1016/j.wneu.2024.09.047,Alan Hauser,SCRIPT,pi_author_backlog,2024,metadata_ingested,2192,pending,pending
pmid-39273619,The Archetypal Gamma-Core Motif of Antimicrobial Cys-Rich Peptides Inhibits H(+)-ATPases in Target Pathogens.,39273619,10.3390/ijms25179672,Michael Yeaman,UCLA-Persistent-BSI,pi_author_backlog,2024,metadata_ingested,1382,pending,pending
pmid-39265781,"The ""Latines Lideres En Salud (LaLiSa)"" study: Rationale and design.",39265781,10.1016/j.cct.2024.107689,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,1694,pending,pending
pmid-39249627,"Engaging Family Members to Support Exclusive Breastfeeding, Responsive care, and Antiretroviral Therapy Adherence Among Families with Children who are HIV-Exposed and Uninfected.",39249627,10.1007/s10461-024-04467-z,Sumit Chanda,SYBIL,pi_author_backlog,2024,metadata_ingested,1763,pending,pending
pmid-39231384,Diagnostic Value of Inter-Eye Difference Metrics on OCT for Myelin Oligodendrocyte Glycoprotein Antibody-Associated Optic Neuritis.,39231384,10.1212/NXI.0000000000200291,Michael Yeaman,UCLA-Persistent-BSI,pi_author_backlog,2024,metadata_ingested,1791,pending,pending
pmid-39230695,Multi-modal contrastive learning of subcellular organization using DICE.,39230695,10.1093/bioinformatics/btae387,Trey Ideker,HPMI,pi_author_backlog,2024,metadata_ingested,1073,pending,pending
pmid-39221898,The C-terminal amino acid motifs of NS1 protein affect the replication and virulence of naturally NS-truncated H1N1 canine influenza virus.,39221898,10.1080/22221751.2024.2400546,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,1471,pending,pending
pmid-39221768,"Discovery and Preclinical Profile of ALG-055009, a Potent and Selective Thyroid Hormone Receptor Beta (THR-β) Agonist for the Treatment of MASH.",39221768,10.1021/acs.jmedchem.4c01029,Sumit Chanda,SYBIL,pi_author_backlog,2024,metadata_ingested,524,pending,pending
pmid-39198691,Understanding emerging and re-emerging viruses to facilitate pandemic preparedness.,39198691,10.1038/s41564-024-01789-5,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,0,pending,pending
pmid-39191763,Neutralizing and binding antibody responses to SARS-CoV-2 with hybrid immunity in pregnancy.,39191763,10.1038/s41541-024-00948-3,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1046,pending,pending
pmid-39185168,Torsional Twist of the SARS-CoV and SARS-CoV-2 SUD-N and SUD-M domains.,39185168,10.1101/2024.08.13.607777,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1058,pending,pending
pmid-39182628,Sibling relatedness and pubertal development in girls and boys: A population-based cohort study.,39182628,10.1016/j.annepidem.2024.08.004,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,1392,pending,pending
pmid-39175256,MicroRNAs modulate SARS-CoV-2 infection of primary human hepatocytes by regulating the entry factors ACE2 and TMPRSS2.,39175256,10.1111/liv.16079,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1977,pending,pending
pmid-39168632,Surveillance of SARS-CoV-2 prevalence from repeated pooled testing: application to Swiss routine data.,39168632,10.1017/S0950268824000876,Alan Hauser,SCRIPT,pi_author_backlog,2024,metadata_ingested,1334,pending,pending
pmid-39154337,Autism-associated CHD8 controls reactive gliosis and neuroinflammation via remodeling chromatin in astrocytes.,39154337,10.1016/j.celrep.2024.114637,Trey Ideker,HPMI,pi_author_backlog,2024,metadata_ingested,1260,pending,pending
pmid-39151508,"Beliefs, preferences, and acceptance of personal protective equipment for a shock room team in a tertiary care center.",39151508,10.1097/MD.0000000000039317,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1852,pending,pending
pmid-39149904,Sarbecovirus programmed ribosome frameshift RNA element folding studied by NMR spectroscopy and comparative analyses.,39149904,10.1093/nar/gkae704,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,1472,pending,pending
pmid-39149317,Integrative spatiotemporal modeling of biomolecular processes: application to the assembly of the Nuclear Pore Complex.,39149317,10.1101/2024.08.06.606842,Andrej Sali,HPMI,pi_author_backlog,2024,metadata_ingested,1250,pending,pending
pmid-39140028,Two brothers with human papillomavirus-positive oropharyngeal squamous cell carcinoma of the tonsil: A case report.,39140028,10.1177/2050313X241271762,Ryan McNamara,CViSB,pi_author_backlog,2024,metadata_ingested,1452,pending,pending
pmid-39133650,Expansion of the HSV-2-specific T cell repertoire in skin after immunotherapeutic HSV-2 vaccine.,39133650,10.1172/jci.insight.179010,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1191,pending,pending
pmid-39127037,The molecular architecture of the nuclear basket.,39127037,10.1016/j.cell.2024.07.020,Andrej Sali,HPMI,pi_author_backlog,2024,metadata_ingested,1090,pending,pending
pmid-39122606,Characteristics of Lung Cancer Patients With Asymptomatic or Undiagnosed SARS-CoV-2 Infections.,39122606,10.1016/j.cllc.2024.07.007,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,1898,pending,pending
pmid-39120141,Genetic Heterogeneity in Cellular Angiofibromas.,39120141,10.1002/gcc.23262,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,1309,pending,pending
pmid-39108476,Portable UV-C Device to Treat High Flow of Infectious Aerosols Generated during Clinical Respiratory Care.,39108476,10.21203/rs.3.rs-4648863/v1,Adolfo Garcia-Sastre;Michael Schotsaert,SYBIL,pi_author_backlog,2024,metadata_ingested,1348,pending,pending
pmid-39101218,Long-Term Incidence of Bradycardia and Pacemaker Implantations Among Cross-Country Skiers: A Cohort Study.,39101218,10.1161/CIRCULATIONAHA.123.068280,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,2432,pending,pending
pmid-39089348,Patient subtyping analysis of baseline multi-omic data reveals distinct pre-immune states associated with antibody response to seasonal influenza vaccination.,39089348,10.1016/j.clim.2024.110333,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,1199,pending,pending
pmid-39083602,Immediate myeloid depot for SARS-CoV-2 in the human lung.,39083602,10.1126/sciadv.adm8836,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1048,pending,pending
pmid-39079156,The evolution of cyclosporine treatments for treatment of ocular surface diseases.,39079156,10.1097/ACI.0000000000001017,Rafael Medina,SYBIL,pi_author_backlog,2024,metadata_ingested,1464,pending,pending
pmid-39074852,Behavioural interventions to treat anxiety in adults with autism and moderate to severe intellectual disabilities: The BEAMS-ID feasibility study.,39074852,10.1111/jar.13282,Ryan McNamara,CViSB,pi_author_backlog,2024,metadata_ingested,1072,pending,pending
pmid-39067667,Nirmatrelvir and molnupiravir maintain potent in vitro and in vivo antiviral activity against circulating SARS-CoV-2 omicron subvariants.,39067667,10.1016/j.antiviral.2024.105970,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,1223,pending,pending
pmid-39066733,Aqueous Ionic Liquid Mixtures as Minimal Models of Lipid Bilayer Membranes.,39066733,10.1021/acsbiomaterials.4c00740,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1796,pending,pending
pmid-39066351,Time-Dependent Effects of Clinical Interventions on SARS-CoV-2 Immunity in Patients with Lung Cancer.,39066351,10.3390/vaccines12070713,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,2159,pending,pending
pmid-39060102,Person-centred decisions in emergency care for older people living with frailty: principles and practice.,39060102,10.1136/emermed-2024-213898,Ryan McNamara,CViSB,pi_author_backlog,2024,metadata_ingested,760,pending,pending
pmid-39052686,Chassis-based fiber-coupled optical probe design for reproducible quantitative diffuse optical spectroscopy measurements.,39052686,10.1371/journal.pone.0305254,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,2083,pending,pending
pmid-39044411,Tropical root responses to global changes: A synthesis.,39044411,10.1111/gcb.17420,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,1981,pending,pending
pmid-39032094,Switching from intermittent catheterization with single-use catheter to a reusable catheter has a negative impact on quality of life.,39032094,10.1002/nau.25556,Kristian Andersen,CViSB,pi_author_backlog,2024,metadata_ingested,1847,pending,pending
pmid-39031522,Rare and common variants associated with alcohol consumption identify a conserved molecular network.,39031522,10.1111/acer.15399,Trey Ideker,HPMI,pi_author_backlog,2024,metadata_ingested,2097,pending,pending
pmid-39026801,Global siRNA Screen Reveals Critical Human Host Factors of SARS-CoV-2 Multicycle Replication.,39026801,10.1101/2024.07.10.602835,Adolfo Garcia-Sastre;Trey Ideker,SYBIL;HPMI,pi_author_backlog,2024,metadata_ingested,1493,pending,pending
pmid-39009691,MHC class II proteins mediate sialic acid independent entry of human and avian H2N2 influenza A viruses.,39009691,10.1038/s41564-024-01771-1,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,897,pending,pending
pmid-39008969,Bronchodilator Response in Post-COVID-19 Patients Undergoing Pulmonary Rehabilitation.,39008969,10.1159/000540297,Melanie Ott,HPMI,pi_author_backlog,2024,metadata_ingested,1551,pending,pending
pmid-38979204,Broad-spectrum RNA antiviral inspired by ISG15 (-/-) deficiency.,38979204,10.1101/2024.06.24.600468,Adolfo Garcia-Sastre,SYBIL,pi_author_backlog,2024,metadata_ingested,1430,pending,pending
pmid-38971403,Metabolic profiling of single cells by exploiting NADH and FAD fluorescence via flow cytometry.,38971403,10.1016/j.molmet.2024.101981,Alan Hauser,SCRIPT,pi_author_backlog,2024,metadata_ingested,1266,pending,pending
pmid-38968342,Photon-Modulated Bond Covalency of [Sm(II)(η(9)-C(9)H(9))(2)].,38968342,10.1021/jacs.3c13934,Alan Hauser,SCRIPT,pi_author_backlog,2024,metadata_ingested,933,pending,pending
